employee_id,role,salaire_brut,cot_salariale,cot_patronale,net_imposable,pas,net_paye,avantages,total_cost,month
00024,Junior,1912.52,391.22,758.99,1521.3,86.75,1434.55,52.18,2723.7,2024-03
00024,Junior,1925.06,448.63,502.74,1476.43,0.0,1476.43,148.52,2576.32,2024-04
00024,Junior,1912.77,427.47,595.75,1485.3,0.0,1485.3,24.3,2532.83,2024-05
00024,Junior,1903.7,398.79,768.88,1504.91,72.81,1432.1,144.48,2817.06,2024-06
00024,Junior,1890.24,409.88,793.11,1480.35,0.0,1480.35,108.66,2792.01,2024-07
00024,Junior,1872.23,388.41,546.69,1483.81,0.0,1483.81,13.23,2432.15,2024-08
00024,Junior,1892.96,347.22,677.35,1545.75,83.68,1462.07,45.0,2615.31,2024-09
00024,Junior,1891.99,374.64,570.76,1517.35,57.01,1460.34,30.11,2492.87,2024-10
00024,Junior,1885.32,434.0,659.51,1451.32,0.0,1451.32,18.96,2563.79,2024-11
00024,Junior,1902.78,357.68,745.4,1545.11,50.07,1495.04,67.71,2715.9,2024-12
00025,Junior,1401.78,334.45,353.05,1067.33,0.0,1067.33,5.83,1760.66,2023-01
00025,Junior,1383.07,295.05,580.69,1088.02,0.0,1088.02,74.12,2037.88,2023-02
00025,Junior,1383.19,274.29,406.93,1108.9,0.0,1108.9,61.58,1851.69,2023-03
00025,Junior,1388.49,294.09,391.83,1094.4,0.0,1094.4,13.76,1794.07,2023-04
00025,Junior,1386.3,305.13,493.17,1081.17,0.0,1081.17,131.7,2011.17,2023-05
00025,Junior,1431.59,286.93,417.69,1144.66,0.0,1144.66,63.38,1912.66,2023-06
00025,Junior,1459.79,270.69,516.0,1189.1,0.0,1189.1,100.5,2076.29,2023-07
00025,Junior,1465.85,329.51,393.76,1136.34,0.0,1136.34,29.06,1888.68,2023-08
00025,Junior,1470.43,267.53,517.6,1202.91,0.0,1202.91,67.33,2055.37,2023-09
00025,Junior,1463.53,274.54,439.35,1188.99,0.0,1188.99,119.49,2022.37,2023-10
00025,Junior,1468.43,325.65,389.07,1142.79,0.0,1142.79,42.61,1900.11,2023-11
00025,Junior,1490.27,330.99,515.32,1159.28,0.0,1159.28,43.25,2048.83,2023-12
00025,Junior,1510.34,288.31,392.44,1222.03,0.0,1222.03,11.72,1914.5,2024-01
00025,Junior,1500.39,296.57,549.88,1203.82,0.0,1203.82,134.82,2185.09,2024-02
00025,Junior,1537.47,293.25,442.88,1244.22,0.0,1244.22,43.11,2023.45,2024-03
00025,Junior,1511.86,323.36,546.03,1188.5,0.0,1188.5,35.52,2093.42,2024-04
00025,Junior,1702.7,380.53,557.02,1322.17,0.0,1322.17,137.05,2396.77,2024-05
00025,Junior,1694.19,321.92,537.49,1372.28,0.0,1372.28,126.67,2358.35,2024-06
00025,Junior,1722.93,404.97,705.59,1317.96,0.0,1317.96,142.06,2570.58,2024-07
00025,Junior,1733.83,353.15,536.19,1380.68,0.0,1380.68,136.06,2406.09,2024-08
00025,Junior,1738.17,415.56,687.37,1322.61,0.0,1322.61,124.8,2550.33,2024-09
00025,Junior,1760.97,418.6,556.26,1342.37,0.0,1342.37,50.31,2367.54,2024-10
00025,Junior,1765.3,373.95,570.47,1391.35,0.0,1391.35,105.49,2441.26,2024-11
00025,Junior,1759.04,326.51,583.55,1432.53,0.0,1432.53,90.4,2432.99,2024-12
00026,Junior,1494.45,298.0,429.26,1196.45,0.0,1196.45,111.35,2035.06,2023-01
00026,Junior,1527.28,365.43,382.77,1161.85,0.0,1161.85,35.61,1945.66,2023-02
00026,Junior,1552.94,340.96,453.98,1211.99,0.0,1211.99,18.04,2024.96,2023-03
00026,Junior,1525.37,347.04,589.96,1178.34,0.0,1178.34,103.6,2218.93,2023-04
00026,Junior,1533.27,283.93,624.3,1249.34,0.0,1249.34,107.9,2265.47,2023-05
00026,Junior,1539.07,348.17,608.72,1190.9,0.0,1190.9,30.09,2177.88,2023-06
00026,Junior,1515.62,302.97,617.02,1212.65,0.0,1212.65,90.93,2223.57,2023-07
00026,Junior,1536.7,359.0,623.12,1177.71,0.0,1177.71,32.99,2192.81,2023-08
00026,Junior,1551.8,314.74,503.99,1237.07,0.0,1237.07,4.71,2060.51,2023-09
00026,Junior,1530.77,296.47,594.14,1234.3,0.0,1234.3,118.63,2243.53,2023-10
00026,Junior,1559.44,298.62,629.63,1260.82,0.0,1260.82,27.48,2216.54,2023-11
00026,Junior,1549.87,283.19,624.96,1266.68,0.0,1266.68,65.69,2240.53,2023-12
00026,Junior,1563.52,365.23,413.61,1198.29,0.0,1198.29,97.0,2074.14,2024-01
00026,Junior,1572.15,333.09,546.62,1239.06,0.0,1239.06,132.96,2251.73,2024-02
00026,Junior,1768.93,329.06,661.73,1439.87,0.0,1439.87,7.06,2437.72,2024-03
00026,Junior,1748.9,404.48,464.76,1344.43,0.0,1344.43,107.82,2321.48,2024-04
00026,Junior,1707.89,326.8,550.45,1381.09,0.0,1381.09,76.31,2334.66,2024-05
00026,Junior,1715.12,316.41,679.01,1398.71,0.0,1398.71,1.04,2395.17,2024-06
00026,Junior,1747.69,363.51,652.0,1384.18,0.0,1384.18,82.4,2482.1,2024-07
00026,Junior,1747.29,334.65,442.66,1412.64,0.0,1412.64,84.46,2274.4,2024-08
00026,Junior,1765.52,399.3,537.94,1366.21,0.0,1366.21,37.04,2340.5,2024-09
00026,Junior,1769.48,386.72,486.67,1382.77,0.0,1382.77,118.16,2374.32,2024-10
00026,Junior,1767.98,378.32,478.24,1389.66,0.0,1389.66,47.83,2294.05,2024-11
00026,Junior,1751.83,359.77,486.16,1392.06,0.0,1392.06,138.51,2376.5,2024-12
00027,Junior,1912.12,440.73,760.16,1471.39,0.0,1471.39,8.53,2680.81,2023-01
00027,Junior,1912.95,409.38,602.83,1503.57,75.52,1428.05,103.18,2618.96,2023-02
00027,Junior,1931.72,408.81,529.86,1522.91,90.69,1432.22,128.42,2590.01,2023-03
00027,Junior,1928.36,433.89,691.03,1494.47,0.0,1494.47,88.56,2707.95,2023-04
00027,Junior,1914.43,352.8,787.31,1561.63,56.39,1505.24,39.96,2741.7,2023-05
00027,Junior,1954.62,435.34,785.02,1519.28,99.12,1420.16,83.08,2822.72,2023-06
00027,Junior,1956.45,438.97,694.68,1517.48,97.91,1419.57,44.02,2695.15,2023-07
00027,Junior,1969.68,355.51,599.06,1614.17,111.54,1502.62,46.17,2614.91,2023-08
00027,Junior,1965.14,396.86,525.61,1568.28,106.47,1461.8,142.56,2633.3,2023-09
00027,Junior,1985.21,434.3,690.15,1550.9,97.79,1453.12,88.84,2764.2,2023-10
00027,Junior,1960.86,442.46,762.98,1518.4,90.76,1427.64,91.52,2815.36,2023-11
00027,Junior,1945.34,428.21,774.56,1517.14,58.07,1459.07,103.71,2823.61,2023-12
00027,Junior,1915.12,428.98,496.99,1486.14,0.0,1486.14,26.14,2438.26,2024-01
00027,Junior,1924.75,401.75,513.36,1523.0,86.24,1436.76,0.5,2438.61,2024-02
00027,Junior,1913.2,388.51,708.0,1524.69,71.61,1453.08,41.57,2662.77,2024-03
00027,Junior,1935.72,454.88,628.15,1480.84,0.0,1480.84,15.99,2579.85,2024-04
00027,Junior,1928.07,386.3,735.36,1541.77,75.51,1466.26,139.24,2802.66,2024-05
00027,Junior,1940.04,439.36,612.37,1500.68,63.97,1436.71,104.38,2656.79,2024-06
00027,Junior,1924.07,458.79,663.0,1465.27,0.0,1465.27,16.4,2603.46,2024-07
00027,Junior,1932.6,349.44,592.93,1583.16,64.11,1519.05,147.86,2673.4,2024-08
00027,Junior,1918.9,354.85,675.94,1564.05,87.59,1476.46,70.72,2665.56,2024-09
00027,Junior,1933.37,386.93,664.51,1546.44,55.89,1490.54,109.79,2707.67,2024-10
00027,Junior,1915.24,440.75,729.6,1474.5,0.0,1474.5,63.38,2708.23,2024-11
00027,Junior,1897.81,436.27,664.83,1461.54,0.0,1461.54,105.86,2668.5,2024-12
00028,Junior,1495.81,324.18,445.85,1171.64,0.0,1171.64,57.58,1999.25,2023-01
00028,Junior,1507.39,316.62,629.58,1190.76,0.0,1190.76,65.73,2202.69,2023-02
00028,Junior,1535.69,345.64,464.58,1190.05,0.0,1190.05,87.65,2087.93,2023-03
00028,Junior,1532.34,331.66,512.55,1200.68,0.0,1200.68,64.05,2108.94,2023-04
00028,Junior,1566.96,334.28,619.22,1232.68,0.0,1232.68,16.57,2202.75,2023-05
00028,Junior,1572.75,302.61,581.11,1270.14,0.0,1270.14,28.62,2182.48,2023-06
00028,Junior,1578.2,301.99,638.21,1276.21,0.0,1276.21,14.46,2230.87,2023-07
00028,Junior,1601.7,308.28,635.78,1293.42,0.0,1293.42,139.03,2376.52,2023-08
00028,Junior,1635.59,343.52,477.36,1292.06,0.0,1292.06,43.75,2156.7,2023-09
00028,Junior,1670.44,312.59,523.61,1357.85,0.0,1357.85,53.46,2247.51,2023-10
00028,Junior,1649.99,364.17,486.4,1285.82,0.0,1285.82,86.03,2222.42,2023-11
00028,Junior,1672.28,357.92,697.73,1314.36,0.0,1314.36,66.81,2436.81,2023-12
00028,Junior,1696.49,343.35,517.19,1353.14,0.0,1353.14,124.96,2338.64,2024-01
00028,Junior,1679.32,393.64,420.66,1285.68,0.0,1285.68,99.47,2199.45,2024-02
00028,Junior,1672.47,330.14,664.82,1342.34,0.0,1342.34,101.52,2438.82,2024-03
00028,Junior,1646.45,316.79,530.85,1329.66,0.0,1329.66,103.45,2280.75,2024-04
00028,Junior,1666.74,334.87,600.05,1331.88,0.0,1331.88,53.0,2319.79,2024-05
00028,Junior,1706.77,332.07,452.58,1374.7,0.0,1374.7,28.46,2187.82,2024-06
00028,Junior,1680.51,345.66,613.69,1334.85,0.0,1334.85,84.05,2378.25,2024-07
00028,Junior,1715.08,309.48,487.97,1405.6,0.0,1405.6,24.42,2227.47,2024-08
00028,Junior,1724.71,341.59,632.76,1383.12,0.0,1383.12,127.98,2485.44,2024-09
00028,Junior,1694.34,343.8,448.5,1350.54,0.0,1350.54,142.06,2284.89,2024-10
00028,Junior,1711.58,348.91,512.66,1362.67,0.0,1362.67,23.4,2247.64,2024-11
00028,Junior,1701.86,375.47,598.49,1326.39,0.0,1326.39,129.86,2430.21,2024-12
00029,Junior,1264.83,284.61,518.76,980.22,0.0,980.22,95.65,1879.24,2023-01
00029,Junior,1264.68,235.72,375.39,1028.96,0.0,1028.96,19.2,1659.26,2023-02
00029,Junior,1288.03,246.93,370.07,1041.09,0.0,1041.09,58.85,1716.95,2023-03
00029,Junior,1283.31,236.35,537.82,1046.96,0.0,1046.96,24.13,1845.26,2023-04
00029,Junior,1302.16,311.29,481.08,990.87,0.0,990.87,94.42,1877.67,2023-05
00029,Junior,1303.56,274.77,511.82,1028.79,0.0,1028.79,135.31,1950.69,2023-06
00029,Junior,1462.52,279.69,411.95,1182.83,0.0,1182.83,113.41,1987.89,2023-07
00029,Junior,1588.75,348.52,495.15,1240.23,0.0,1240.23,101.3,2185.2,2023-08
00029,Junior,1574.1,293.93,403.68,1280.16,0.0,1280.16,75.73,2053.5,2023-09
00029,Junior,1552.88,299.81,612.97,1253.07,0.0,1253.07,89.19,2255.03,2023-10
00029,Junior,1583.2,339.9,448.94,1243.29,0.0,1243.29,28.19,2060.33,2023-11
00029,Junior,1566.53,309.81,429.15,1256.72,0.0,1256.72,50.16,2045.84,2023-12
00029,Junior,1526.2,357.69,628.55,1168.51,0.0,1168.51,66.6,2221.35,2024-01
00029,Junior,1695.37,367.92,481.05,1327.45,0.0,1327.45,78.84,2255.25,2024-02
00029,Junior,1699.88,394.23,471.69,1305.65,0.0,1305.65,15.98,2187.54,2024-03
00029,Junior,1706.03,388.21,657.02,1317.82,0.0,1317.82,6.5,2369.55,2024-04
00029,Junior,1688.6,371.82,637.21,1316.77,0.0,1316.77,117.78,2443.59,2024-05
00029,Junior,1714.34,375.21,699.94,1339.13,0.0,1339.13,16.52,2430.81,2024-06
00029,Junior,1703.24,317.42,469.2,1385.82,0.0,1385.82,39.2,2211.63,2024-07
00029,Junior,1683.42,340.47,669.52,1342.95,0.0,1342.95,25.21,2378.15,2024-08
00029,Junior,1677.7,378.43,584.79,1299.27,0.0,1299.27,1.25,2263.74,2024-09
00029,Junior,1681.09,381.84,529.53,1299.25,0.0,1299.25,117.88,2328.51,2024-10
00029,Junior,1707.1,322.7,491.73,1384.41,0.0,1384.41,138.18,2337.01,2024-11
00029,Junior,1704.42,373.33,592.68,1331.09,0.0,1331.09,131.01,2428.11,2024-12
00030,Junior,1361.81,294.98,398.39,1066.83,0.0,1066.83,84.73,1844.93,2023-01
00030,Junior,1356.33,300.02,350.74,1056.31,0.0,1056.31,14.35,1721.42,2023-02
00030,Junior,1363.25,247.23,565.13,1116.03,0.0,1116.03,34.68,1963.06,2023-03
00030,Junior,1381.54,306.2,468.04,1075.34,0.0,1075.34,82.95,1932.53,2023-04
00030,Junior,1384.29,322.63,353.86,1061.67,0.0,1061.67,83.0,1821.15,2023-05
00030,Junior,1396.26,332.58,550.6,1063.67,0.0,1063.67,52.02,1998.87,2023-06
00030,Junior,1376.83,263.32,470.78,1113.51,0.0,1113.51,74.73,1922.35,2023-07
00030,Junior,1377.25,324.35,352.84,1052.9,0.0,1052.9,8.35,1738.44,2023-08
00030,Junior,1404.18,284.03,364.23,1120.15,0.0,1120.15,14.85,1783.26,2023-09
00030,Junior,1391.8,271.95,431.94,1119.84,0.0,1119.84,89.69,1913.43,2023-10
00030,Junior,1401.14,326.35,576.65,1074.79,0.0,1074.79,64.36,2042.15,2023-11
00030,Junior,1412.39,291.09,476.6,1121.3,0.0,1121.3,21.84,1910.84,2023-12
00030,Junior,1422.16,317.03,425.47,1105.13,0.0,1105.13,14.11,1861.74,2024-01
00030,Junior,1424.3,319.79,410.8,1104.51,0.0,1104.51,74.53,1909.63,2024-02
00030,Junior,1431.94,262.56,472.8,1169.38,0.0,1169.38,80.19,1984.94,2024-03
00030,Junior,1451.07,344.03,390.96,1107.04,0.0,1107.04,98.86,1940.89,2024-04
00030,Junior,1469.77,331.13,551.09,1138.64,0.0,1138.64,15.35,2036.22,2024-05
00030,Junior,1490.47,282.25,476.0,1208.22,0.0,1208.22,65.19,2031.65,2024-06
00030,Junior,1487.75,297.91,482.66,1189.84,0.0,1189.84,59.59,2030.0,2024-07
00030,Junior,1489.66,307.84,410.84,1181.82,0.0,1181.82,99.29,1999.79,2024-08
00030,Junior,1509.48,284.93,631.61,1224.55,0.0,1224.55,23.0,2164.09,2024-09
00030,Junior,1516.7,338.28,399.22,1178.42,0.0,1178.42,132.12,2048.03,2024-10
00030,Junior,1497.39,346.37,446.58,1151.02,0.0,1151.02,63.03,2006.99,2024-11
00030,Junior,1503.51,360.18,570.78,1143.33,0.0,1143.33,27.18,2101.47,2024-12
