employee_id,role,salaire_brut,cot_salariale,cot_patronale,net_imposable,PAS,net_paye,avantages,total_cost,month
161,Mid-Level,4747.27,1053.1,1545.71,3694.16,505.05,3189.11,40.0,6332.98,2023-12-01
162,Mid-Level,3936.05,905.94,999.93,3030.11,290.97,2739.14,39.37,4975.34,2023-12-01
163,Mid-Level,4335.8,999.86,1179.98,3335.93,305.48,3030.46,134.01,5649.79,2023-12-01
164,Mid-Level,9129.34,2027.04,2586.03,7102.3,994.64,6107.66,60.46,11775.84,2023-12-01
165,Mid-Level,5676.75,1027.07,1637.72,4649.68,632.68,4017.0,56.41,7370.88,2023-12-01
166,Mid-Level,6524.01,1347.36,2060.56,5176.65,800.61,4376.04,112.83,8697.4,2023-12-01
167,Mid-Level,5352.93,1226.17,1726.85,4126.76,469.17,3657.59,71.91,7151.69,2023-12-01
168,Mid-Level,2763.55,586.22,1110.9,2177.33,126.87,2050.46,134.51,4008.95,2023-12-01
169,Mid-Level,3873.44,725.82,995.37,3147.62,230.98,2916.64,15.22,4884.03,2023-12-01
170,Mid-Level,3319.62,795.9,1026.1,2523.72,236.24,2287.48,144.43,4490.15,2023-12-01
171,Mid-Level,7557.81,1495.95,2270.04,6061.86,1029.06,5032.8,17.88,9845.73,2023-12-01
172,Mid-Level,7945.35,1884.34,2068.6,6061.01,1079.36,4981.64,67.99,10081.93,2023-12-01
173,Mid-Level,3892.51,786.02,1542.95,3106.48,232.95,2873.53,59.51,5494.96,2023-12-01
174,Mid-Level,5174.17,1006.12,1402.14,4168.04,465.42,3702.62,137.5,6713.81,2023-12-01
175,Senior,7015.5,1669.93,2150.04,5345.56,762.84,4582.72,3.08,9168.61,2023-12-01
176,Senior,10494.63,2021.26,4375.7,8473.38,1222.5,7250.87,39.53,14909.86,2023-12-01
177,Senior,10431.05,2182.74,3034.61,8248.31,1407.55,6840.76,28.51,13494.17,2023-12-01
178,Senior,9356.0,2171.45,3808.55,7184.55,1215.15,5969.4,80.48,13245.03,2023-12-01
179,Senior,7143.32,1576.32,2667.52,5566.99,813.8,4753.2,134.77,9945.6,2023-12-01
180,Senior,9503.09,1912.88,3780.32,7590.21,1131.79,6458.42,121.59,13405.0,2023-12-01
181,Senior,14995.56,3188.31,3816.23,11807.25,1789.43,10017.82,109.1,18920.88,2023-12-01
182,Senior,5667.37,1311.99,1578.91,4355.38,505.29,3850.09,53.53,7299.81,2023-12-01
183,Senior,10157.5,2098.26,3325.4,8059.24,1298.21,6761.03,3.71,13486.61,2023-12-01
184,Senior,9408.88,1847.87,3439.99,7561.0,1313.79,6247.22,19.82,12868.68,2023-12-01
185,Senior,6956.87,1616.17,2091.76,5340.7,804.42,4536.28,12.36,9060.99,2023-12-01
186,Senior,12249.49,2255.05,4205.63,9994.45,1486.07,8508.38,31.06,16486.18,2023-12-01
187,Senior,15043.39,2794.14,4020.71,12249.25,2185.64,10063.6,101.62,19165.72,2023-12-01
188,Senior,4031.77,885.69,1286.73,3146.08,305.71,2840.37,140.62,5459.12,2023-12-01
189,Senior,7081.97,1493.92,2793.75,5588.05,942.41,4645.64,101.7,9977.41,2023-12-01
190,Senior,7547.75,1806.68,2134.03,5741.07,1023.31,4717.75,74.15,9755.93,2023-12-01
191,Senior,7347.46,1556.65,2825.02,5790.81,826.12,4964.7,14.28,10186.76,2023-12-01
192,Senior,10215.02,2203.52,3932.05,8011.5,1145.31,6866.19,14.13,14161.2,2023-12-01
193,Senior,13883.15,2541.48,5829.68,11341.67,1610.26,9731.41,140.49,19853.33,2023-12-01
194,Senior,13148.11,3002.51,3330.73,10145.6,1701.38,8444.22,134.18,16613.02,2023-12-01
195,Senior,7275.08,1355.75,2336.12,5919.34,884.85,5034.49,149.9,9761.09,2023-12-01
196,Senior,7573.61,1393.69,2580.93,6179.92,979.32,5200.6,113.48,10268.02,2023-12-01
197,Senior,10029.7,2346.1,3496.39,7683.6,1287.05,6396.55,70.75,13596.84,2023-12-01
198,Senior,11027.51,2208.78,3482.93,8818.73,1416.99,7401.74,42.41,14552.85,2023-12-01
199,Senior,9528.18,1822.42,3996.55,7705.76,1103.63,6602.13,19.5,13544.23,2023-12-01
200,Senior,8431.73,1987.16,2504.3,6444.57,1119.67,5324.9,18.86,10954.89,2023-12-01
201,Senior,9343.96,2113.17,2465.9,7230.79,1072.16,6158.64,115.8,11925.67,2023-12-01
202,Senior,7721.08,1615.62,2701.65,6105.47,931.21,5174.25,149.41,10572.15,2023-12-01
203,Senior,5473.39,1296.72,1847.04,4176.68,576.47,3600.21,44.12,7364.55,2023-12-01
204,Senior,5673.96,1330.23,1947.25,4343.73,536.7,3807.03,47.31,7668.52,2023-12-01
205,Senior,6461.33,1246.32,2324.29,5215.02,824.81,4390.21,141.48,8927.1,2023-12-01
206,Senior,6462.78,1446.23,1776.24,5016.56,768.55,4248.01,119.27,8358.3,2023-12-01
207,Senior,9244.66,1764.45,2588.86,7480.21,1092.01,6388.19,113.43,11946.95,2023-12-01
208,Senior,9062.46,2002.08,2824.89,7060.38,1176.35,5884.04,125.21,12012.56,2023-12-01
209,Senior,9315.83,1910.04,3631.75,7405.79,1187.65,6218.14,0.02,12947.6,2023-12-01
210,Senior,9064.42,1763.0,3482.51,7301.42,1168.4,6133.02,36.77,12583.7,2023-12-01
211,Senior,10419.64,2468.92,4150.96,7950.72,1427.08,6523.64,10.38,14580.99,2023-12-01
212,Senior,7806.97,1468.37,3000.54,6338.6,1125.76,5212.85,51.94,10859.45,2023-12-01
213,Senior,12567.66,2806.65,4155.64,9761.02,1591.86,8169.16,44.16,16767.46,2023-12-01
214,Senior,8975.0,1948.96,2750.32,7026.04,1068.39,5957.66,86.83,11812.15,2023-12-01
215,Senior,8374.38,1869.34,2803.13,6505.04,1024.19,5480.85,77.3,11254.81,2023-12-01
216,Senior,9914.89,2005.73,2863.69,7909.15,1150.52,6758.63,19.88,12798.46,2023-12-01
217,Senior,9039.21,2085.91,3488.8,6953.29,1159.52,5793.77,32.68,12560.68,2023-12-01
218,Senior,9631.18,1869.78,4005.18,7761.4,1347.83,6413.57,29.5,13665.86,2023-12-01
219,Senior,9047.14,2037.77,2885.96,7009.37,1058.59,5950.78,133.29,12066.39,2023-12-01
220,Senior,13516.67,3192.53,3484.59,10324.14,1509.43,8814.71,90.43,17091.69,2023-12-01
221,Senior,6591.44,1489.68,2283.43,5101.76,884.79,4216.97,85.37,8960.24,2023-12-01
222,Senior,10467.91,2090.92,4111.23,8377.0,1362.24,7014.76,74.39,14653.54,2023-12-01
223,Senior,6884.99,1451.99,2349.1,5433.0,810.2,4622.8,28.57,9262.66,2023-12-01
224,Senior,6752.18,1408.91,1831.53,5343.27,776.55,4566.72,18.5,8602.21,2023-12-01
225,Manager,36271.02,7126.67,13079.31,29144.35,4359.82,24784.53,130.96,49481.29,2023-12-01
226,Manager,36446.54,8114.62,12213.17,28331.92,4990.91,23341.01,114.54,48774.25,2023-12-01
227,Manager,9758.46,1764.08,3088.99,7994.38,1388.59,6605.79,127.41,12974.86,2023-12-01
228,Manager,20946.15,4933.0,7909.72,16013.15,2287.85,13725.3,39.6,28895.46,2023-12-01
229,Manager,27025.48,5909.85,7111.94,21115.64,3715.03,17400.61,34.74,34172.17,2023-12-01
230,Manager,24232.17,5589.44,8055.48,18642.73,3087.64,15555.1,32.28,32319.93,2023-12-01
231,Manager,20130.37,4097.36,6842.38,16033.01,2322.99,13710.01,53.93,27026.68,2023-12-01
232,Manager,15989.59,3813.24,4735.24,12176.35,2058.88,10117.47,145.66,20870.48,2023-12-01
233,Manager,23456.0,4819.63,7855.08,18636.36,2697.01,15939.36,129.33,31440.41,2023-12-01
234,Manager,35073.47,8136.81,12430.17,26936.67,4463.63,22473.04,82.99,47586.64,2023-12-01
235,Manager,34203.84,7218.81,9380.45,26985.03,4676.38,22308.65,5.35,43589.64,2023-12-01
236,Manager,25303.15,5418.7,8527.29,19884.45,3483.04,16401.41,46.65,33877.09,2023-12-01
237,Manager,16645.87,3126.36,5228.21,13519.5,2370.42,11149.09,86.01,21960.09,2023-12-01
238,Manager,21128.83,4889.73,6537.8,16239.11,2282.02,13957.09,66.03,27732.66,2023-12-01
239,Manager,20492.53,4850.48,7491.34,15642.05,2625.23,13016.82,19.0,28002.87,2023-12-01
240,Manager,25488.74,4986.07,10615.78,20502.68,3527.25,16975.43,99.71,36204.23,2023-12-01
241,Manager,20448.1,4344.88,6734.09,16103.21,2528.93,13574.28,119.29,27301.48,2023-12-01
242,Manager,25610.84,5341.51,8356.41,20269.32,3299.28,16970.05,30.84,33998.09,2023-12-01
243,Manager,20630.94,4650.44,8140.04,15980.5,2498.75,13481.75,104.01,28874.99,2023-12-01
244,Manager,19145.6,3478.69,7625.47,15666.91,2554.83,13112.08,62.95,26834.02,2023-12-01
245,Manager,32143.37,7406.62,12791.16,24736.75,4269.88,20466.87,126.98,45061.51,2023-12-01
246,Manager,35470.13,7195.15,11823.03,28274.98,4837.99,23436.99,149.68,47442.84,2023-12-01
247,Manager,26205.02,5170.91,6874.54,21034.11,3317.02,17717.09,21.54,33101.09,2023-12-01
248,Manager,7748.0,1533.76,1995.11,6214.23,983.06,5231.18,104.5,9847.61,2023-12-01
249,Manager,30672.4,6349.32,9377.45,24323.08,4121.22,20201.86,25.77,40075.63,2023-12-01
1,Intern,1022.11,196.44,388.82,825.67,0.0,825.67,17.95,1428.88,2024-01-01
2,Intern,686.64,130.96,270.19,555.68,0.0,555.68,87.78,1044.6,2024-01-01
3,Intern,633.63,149.68,164.07,483.95,0.0,483.95,17.8,815.5,2024-01-01
4,Intern,838.2,167.48,342.48,670.71,0.0,670.71,62.73,1243.41,2024-01-01
5,Intern,773.84,183.37,205.63,590.47,0.0,590.47,95.79,1075.27,2024-01-01
6,Intern,651.93,122.67,171.34,529.25,0.0,529.25,89.43,912.7,2024-01-01
7,Intern,530.33,122.88,141.8,407.45,0.0,407.45,123.9,796.04,2024-01-01
8,Intern,888.41,206.5,248.43,681.91,0.0,681.91,141.6,1278.44,2024-01-01
9,Intern,728.2,147.18,191.68,581.02,0.0,581.02,123.13,1043.01,2024-01-01
10,Intern,908.26,198.12,322.4,710.14,0.0,710.14,72.96,1303.62,2024-01-01
11,Intern,786.7,170.7,234.04,616.0,0.0,616.0,80.55,1101.29,2024-01-01
12,Intern,530.22,97.24,191.37,432.98,0.0,432.98,46.81,768.41,2024-01-01
13,Junior,2479.25,451.57,799.14,2027.69,129.12,1898.57,84.83,3363.22,2024-01-01
14,Junior,2535.62,569.85,801.13,1965.77,62.45,1903.32,127.35,3464.1,2024-01-01
15,Junior,1973.64,462.64,809.85,1511.0,65.32,1445.69,69.19,2852.68,2024-01-01
16,Junior,3556.89,720.41,959.79,2836.48,252.64,2583.84,140.48,4657.16,2024-01-01
17,Junior,2852.56,541.0,1182.52,2311.57,79.37,2232.2,116.58,4151.66,2024-01-01
18,Junior,2135.12,490.07,819.03,1645.05,55.29,1589.76,54.24,3008.39,2024-01-01
19,Junior,3302.14,675.93,1091.18,2626.22,232.51,2393.7,86.11,4479.43,2024-01-01
20,Junior,2556.8,565.78,773.95,1991.01,123.37,1867.64,42.33,3373.08,2024-01-01
21,Junior,4027.66,907.32,1260.08,3120.35,222.93,2897.42,13.48,5301.22,2024-01-01
22,Junior,3013.46,594.85,1171.98,2418.61,150.06,2268.54,44.7,4230.14,2024-01-01
23,Junior,3612.95,862.58,1003.53,2750.38,295.42,2454.95,44.66,4661.15,2024-01-01
24,Junior,2855.95,684.49,1156.23,2171.46,114.19,2057.27,78.21,4090.4,2024-01-01
25,Junior,3198.06,653.72,1039.97,2544.34,267.58,2276.76,73.37,4311.39,2024-01-01
26,Junior,2799.0,538.53,875.57,2260.47,143.32,2117.16,26.28,3700.85,2024-01-01
27,Junior,3099.77,702.38,1055.3,2397.39,141.16,2256.23,45.57,4200.63,2024-01-01
28,Junior,2815.66,669.72,766.99,2145.94,139.26,2006.68,22.01,3604.66,2024-01-01
29,Junior,3365.86,779.15,898.62,2586.71,201.83,2384.87,129.24,4393.72,2024-01-01
30,Junior,2963.25,647.53,780.85,2315.71,140.88,2174.83,56.0,3800.09,2024-01-01
31,Junior,2914.79,665.79,792.87,2249.0,74.96,2174.04,102.56,3810.22,2024-01-01
32,Junior,1909.74,419.75,640.76,1489.99,0.0,1489.99,87.02,2637.52,2024-01-01
33,Junior,3615.42,863.41,1313.24,2752.0,231.93,2520.07,55.34,4984.0,2024-01-01
34,Junior,2282.13,523.98,756.32,1758.15,80.66,1677.48,33.36,3071.82,2024-01-01
35,Junior,2513.46,580.8,1023.33,1932.66,63.13,1869.53,17.17,3553.96,2024-01-01
36,Junior,2951.09,673.82,1118.09,2277.28,128.33,2148.95,21.91,4091.09,2024-01-01
37,Junior,2168.2,477.3,745.55,1690.9,82.45,1608.45,79.5,2993.25,2024-01-01
38,Junior,3316.24,774.61,997.2,2541.63,200.76,2340.87,140.09,4453.53,2024-01-01
39,Junior,2691.88,621.48,991.65,2070.4,139.36,1931.04,149.7,3833.23,2024-01-01
40,Junior,3744.98,705.58,989.18,3039.4,308.74,2730.66,79.0,4813.16,2024-01-01
41,Junior,3302.24,683.62,1258.74,2618.63,183.31,2435.32,118.9,4679.89,2024-01-01
42,Junior,1888.37,357.1,613.18,1531.27,68.97,1462.3,66.87,2568.42,2024-01-01
43,Junior,1925.5,415.39,776.09,1510.12,61.4,1448.71,148.53,2850.13,2024-01-01
44,Junior,1843.07,430.99,526.92,1412.08,0.0,1412.08,37.38,2407.37,2024-01-01
45,Junior,3361.39,727.54,1071.78,2633.85,237.28,2396.57,82.13,4515.3,2024-01-01
46,Junior,2764.83,534.91,1086.23,2229.92,105.51,2124.41,69.2,3920.26,2024-01-01
47,Junior,2561.74,536.04,726.26,2025.7,66.56,1959.15,96.9,3384.9,2024-01-01
48,Junior,2997.31,652.49,832.29,2344.82,87.49,2257.33,97.83,3927.42,2024-01-01
49,Junior,2487.78,529.84,904.35,1957.95,92.23,1865.72,114.93,3507.06,2024-01-01
50,Junior,2661.2,503.56,699.77,2157.63,86.76,2070.87,15.63,3376.6,2024-01-01
51,Junior,2156.8,517.55,773.32,1639.25,86.11,1553.14,7.85,2937.97,2024-01-01
52,Junior,3297.55,704.83,1296.12,2592.72,270.19,2322.53,61.37,4655.04,2024-01-01
53,Junior,1726.77,384.82,693.52,1341.95,0.0,1341.95,68.71,2489.0,2024-01-01
54,Junior,2818.54,660.1,1172.28,2158.44,144.09,2014.35,61.25,4052.07,2024-01-01
55,Junior,2726.52,644.7,729.57,2081.82,64.56,2017.26,144.28,3600.38,2024-01-01
56,Junior,3624.67,807.96,1511.16,2816.71,275.53,2541.18,98.73,5234.57,2024-01-01
57,Junior,2480.26,474.81,814.01,2005.45,110.47,1894.98,97.05,3391.33,2024-01-01
58,Junior,3212.68,749.52,1255.66,2463.16,95.34,2367.83,64.46,4532.8,2024-01-01
59,Junior,2179.92,453.43,621.99,1726.49,59.39,1667.1,12.31,2814.22,2024-01-01
60,Junior,3107.47,677.2,1301.64,2430.27,106.56,2323.71,71.53,4480.65,2024-01-01
61,Junior,3414.24,745.47,1415.3,2668.77,217.55,2451.23,9.1,4838.64,2024-01-01
62,Junior,3645.24,679.67,1022.21,2965.57,272.55,2693.03,122.66,4790.12,2024-01-01
63,Junior,3109.42,644.04,930.77,2465.38,98.21,2367.17,144.14,4184.32,2024-01-01
64,Junior,3857.98,781.55,1611.55,3076.43,301.84,2774.59,119.3,5588.83,2024-01-01
65,Junior,3402.71,712.45,1362.86,2690.26,246.24,2444.02,112.79,4878.36,2024-01-01
66,Junior,2922.55,607.38,1010.23,2315.16,92.67,2222.49,19.85,3952.63,2024-01-01
67,Junior,3492.01,831.62,1415.38,2660.38,214.28,2446.11,65.8,4973.19,2024-01-01
68,Junior,2445.56,556.94,718.27,1888.63,61.38,1827.25,18.62,3182.45,2024-01-01
69,Junior,2921.8,625.39,953.56,2296.42,104.7,2191.72,12.83,3888.2,2024-01-01
70,Junior,3061.96,657.32,1016.07,2404.64,93.85,2310.79,21.4,4099.43,2024-01-01
71,Junior,3030.9,685.91,1088.4,2344.98,142.84,2202.14,24.5,4143.79,2024-01-01
72,Junior,2502.24,572.75,770.48,1929.49,96.73,1832.76,148.59,3421.31,2024-01-01
73,Junior,2966.9,585.53,885.08,2381.37,78.57,2302.8,16.5,3868.48,2024-01-01
74,Junior,2052.79,380.27,578.78,1672.52,102.87,1569.64,136.95,2768.52,2024-01-01
75,Mid-Level,3361.08,792.27,1324.01,2568.81,194.56,2374.25,49.74,4734.84,2024-01-01
76,Mid-Level,7834.93,1597.97,2913.91,6236.96,1026.61,5210.35,47.72,10796.57,2024-01-01
77,Mid-Level,6251.6,1371.27,2300.64,4880.33,634.56,4245.77,139.71,8691.95,2024-01-01
78,Mid-Level,4961.18,1059.62,1444.28,3901.56,450.93,3450.63,127.74,6533.21,2024-01-01
79,Mid-Level,5221.04,1233.96,1744.18,3987.08,508.75,3478.33,122.67,7087.89,2024-01-01
80,Mid-Level,2927.5,623.9,892.66,2303.6,99.52,2204.07,3.07,3823.23,2024-01-01
81,Mid-Level,7024.79,1397.43,2031.72,5627.36,885.32,4742.04,104.03,9160.54,2024-01-01
82,Mid-Level,2584.49,470.55,1056.52,2113.94,137.88,1976.06,122.88,3763.88,2024-01-01
83,Mid-Level,6075.51,1330.67,1824.33,4744.84,593.9,4150.93,53.25,7953.09,2024-01-01
84,Mid-Level,4952.86,958.32,1380.39,3994.54,447.4,3547.14,83.25,6416.5,2024-01-01
85,Mid-Level,5103.81,1213.51,1947.45,3890.3,430.93,3459.37,115.48,7166.74,2024-01-01
86,Mid-Level,4145.61,947.65,1641.56,3197.95,330.62,2867.33,110.03,5897.2,2024-01-01
87,Mid-Level,2905.93,529.94,1177.92,2375.99,127.14,2248.85,31.26,4115.11,2024-01-01
88,Mid-Level,4272.85,792.98,1218.05,3479.87,324.43,3155.44,137.46,5628.36,2024-01-01
89,Mid-Level,5859.38,1288.29,1783.94,4571.09,558.33,4012.76,91.48,7734.79,2024-01-01
90,Mid-Level,4821.95,1039.78,1407.53,3782.17,457.61,3324.55,28.37,6257.84,2024-01-01
91,Mid-Level,5307.78,1020.88,1854.28,4286.9,516.07,3770.83,27.42,7189.48,2024-01-01
92,Mid-Level,4267.0,984.0,1251.81,3283.0,282.62,3000.38,131.83,5650.64,2024-01-01
93,Mid-Level,5785.02,1069.39,1793.62,4715.63,600.97,4114.66,95.51,7674.16,2024-01-01
94,Mid-Level,5297.04,1137.6,1665.37,4159.44,532.49,3626.96,87.14,7049.55,2024-01-01
95,Mid-Level,3167.76,636.97,1242.98,2530.78,181.78,2349.0,83.77,4494.5,2024-01-01
96,Mid-Level,7034.37,1504.31,2299.23,5530.07,944.26,4585.8,65.64,9399.24,2024-01-01
97,Mid-Level,4554.67,845.24,1784.0,3709.43,463.0,3246.43,1.48,6340.15,2024-01-01
98,Mid-Level,7038.6,1483.03,2715.83,5555.57,986.6,4568.97,130.32,9884.74,2024-01-01
99,Mid-Level,5334.92,1106.61,2184.83,4228.31,479.57,3748.74,110.7,7630.45,2024-01-01
100,Mid-Level,6952.27,1366.74,2421.82,5585.53,875.52,4710.01,19.19,9393.28,2024-01-01
101,Mid-Level,4151.44,811.93,1606.44,3339.51,312.47,3027.04,84.49,5842.37,2024-01-01
102,Mid-Level,4385.4,820.79,1421.18,3564.61,478.26,3086.35,98.65,5905.23,2024-01-01
103,Mid-Level,5035.17,1118.03,1783.58,3917.14,536.58,3380.56,99.35,6918.1,2024-01-01
104,Mid-Level,7279.49,1385.62,2570.24,5893.86,965.43,4928.43,141.89,9991.62,2024-01-01
105,Mid-Level,4195.04,920.3,1119.66,3274.73,311.8,2962.93,56.8,5371.5,2024-01-01
106,Mid-Level,5776.61,1331.39,1752.53,4445.22,554.1,3891.12,72.57,7601.71,2024-01-01
107,Mid-Level,6051.01,1370.77,2045.58,4680.23,579.04,4101.2,1.87,8098.47,2024-01-01
108,Mid-Level,4400.67,849.75,1478.15,3550.91,435.31,3115.61,11.62,5890.44,2024-01-01
109,Mid-Level,4618.09,958.04,1276.34,3660.05,407.33,3252.72,116.87,6011.31,2024-01-01
110,Mid-Level,3680.11,752.76,1338.18,2927.34,230.85,2696.49,41.46,5059.75,2024-01-01
111,Mid-Level,5824.9,1110.24,1539.43,4714.67,622.08,4092.59,125.35,7489.69,2024-01-01
112,Mid-Level,6251.4,1207.25,2157.35,5044.15,824.17,4219.98,24.71,8433.46,2024-01-01
113,Mid-Level,5645.56,1241.8,1948.88,4403.76,511.7,3892.07,94.45,7688.89,2024-01-01
114,Mid-Level,6768.3,1525.4,2555.95,5242.91,824.97,4417.94,35.32,9359.57,2024-01-01
115,Mid-Level,4015.96,808.85,1597.99,3207.11,343.22,2863.89,69.91,5683.86,2024-01-01
116,Mid-Level,6041.6,1370.2,1581.05,4671.4,558.48,4112.91,98.56,7721.2,2024-01-01
117,Mid-Level,5671.7,1188.67,1789.45,4483.03,521.05,3961.98,48.03,7509.18,2024-01-01
118,Mid-Level,5410.69,1084.08,1949.82,4326.6,519.01,3807.59,103.85,7464.36,2024-01-01
119,Mid-Level,3420.81,644.01,1352.68,2776.8,228.09,2548.71,16.67,4790.16,2024-01-01
120,Mid-Level,4686.11,979.95,1456.51,3706.16,432.17,3273.99,81.55,6224.16,2024-01-01
121,Mid-Level,7034.49,1467.13,1919.53,5567.37,797.45,4769.91,147.26,9101.29,2024-01-01
122,Mid-Level,3606.23,799.27,1015.76,2806.96,304.86,2502.09,108.81,4730.8,2024-01-01
123,Mid-Level,5571.77,1141.91,1720.55,4429.86,496.95,3932.91,5.71,7298.04,2024-01-01
124,Mid-Level,4900.56,916.28,1392.5,3984.28,554.24,3430.04,106.24,6399.3,2024-01-01
125,Mid-Level,3393.76,697.86,1379.21,2695.9,190.71,2505.19,26.9,4799.87,2024-01-01
126,Mid-Level,5020.38,1057.41,1260.15,3962.97,463.24,3499.73,51.55,6332.08,2024-01-01
127,Mid-Level,5120.05,999.91,1979.14,4120.14,480.46,3639.67,136.98,7236.17,2024-01-01
128,Mid-Level,4275.68,873.61,1284.64,3402.06,312.13,3089.93,43.55,5603.86,2024-01-01
129,Mid-Level,4199.8,919.82,1596.31,3279.98,282.18,2997.8,69.8,5865.92,2024-01-01
130,Mid-Level,4511.32,926.85,1197.59,3584.47,473.2,3111.27,65.38,5774.29,2024-01-01
131,Mid-Level,2757.94,545.06,834.42,2212.88,143.23,2069.65,21.22,3613.58,2024-01-01
132,Mid-Level,5086.49,1136.87,1935.93,3949.61,444.86,3504.75,24.17,7046.58,2024-01-01
133,Mid-Level,5093.22,946.37,1985.36,4146.85,544.23,3602.62,69.4,7147.97,2024-01-01
134,Mid-Level,3939.6,712.68,1412.38,3226.92,238.24,2988.68,11.22,5363.2,2024-01-01
135,Mid-Level,3679.96,820.96,1182.87,2859.0,201.07,2657.93,134.57,4997.4,2024-01-01
136,Mid-Level,6210.6,1199.01,2574.52,5011.6,891.11,4120.49,112.5,8897.62,2024-01-01
137,Mid-Level,5658.24,1238.18,2259.81,4420.06,519.25,3900.81,54.04,7972.09,2024-01-01
138,Mid-Level,5033.35,1206.62,1549.51,3826.73,426.05,3400.68,53.91,6636.78,2024-01-01
139,Mid-Level,2553.83,489.14,928.15,2064.69,132.76,1931.92,110.99,3592.98,2024-01-01
140,Mid-Level,6157.47,1299.62,2579.1,4857.85,635.75,4222.11,26.91,8763.48,2024-01-01
141,Mid-Level,8008.08,1659.26,3167.37,6348.82,970.71,5378.12,106.99,11282.44,2024-01-01
142,Mid-Level,6368.09,1362.77,2260.31,5005.31,784.43,4220.88,13.33,8641.73,2024-01-01
143,Mid-Level,4434.88,889.24,1149.26,3545.64,392.39,3153.24,109.09,5693.23,2024-01-01
144,Mid-Level,3453.35,761.35,1398.94,2691.99,207.03,2484.97,117.92,4970.2,2024-01-01
145,Mid-Level,3993.26,759.76,1449.48,3233.5,271.33,2962.17,8.17,5450.91,2024-01-01
146,Mid-Level,4097.73,756.83,1679.32,3340.9,339.37,3001.52,20.12,5797.16,2024-01-01
147,Mid-Level,5980.41,1237.19,1498.51,4743.22,602.24,4140.98,128.57,7607.48,2024-01-01
148,Mid-Level,4996.19,932.37,1458.62,4063.82,563.98,3499.84,41.67,6496.48,2024-01-01
149,Mid-Level,3471.45,674.36,1318.5,2797.1,235.12,2561.98,16.55,4806.5,2024-01-01
150,Mid-Level,4843.51,929.18,1837.49,3914.32,507.11,3407.21,111.06,6792.06,2024-01-01
151,Mid-Level,5899.01,1260.85,2471.48,4638.16,605.06,4033.1,96.31,8466.8,2024-01-01
152,Mid-Level,4216.07,986.15,1158.89,3229.93,289.7,2940.23,134.85,5509.82,2024-01-01
153,Mid-Level,7113.89,1562.33,2717.01,5551.56,846.44,4705.13,149.32,9980.22,2024-01-01
154,Mid-Level,6940.57,1415.99,2472.41,5524.58,952.11,4572.47,107.46,9520.43,2024-01-01
155,Mid-Level,3857.96,819.59,1371.44,3038.36,306.47,2731.89,62.73,5292.13,2024-01-01
156,Mid-Level,5510.79,1154.56,1426.89,4356.23,526.21,3830.02,91.37,7029.06,2024-01-01
157,Mid-Level,3765.98,800.02,1194.36,2965.95,324.86,2641.1,142.25,5102.58,2024-01-01
158,Mid-Level,4451.57,916.06,1706.98,3535.51,487.7,3047.81,36.69,6195.23,2024-01-01
159,Mid-Level,4416.34,911.5,1665.2,3504.84,467.92,3036.92,35.57,6117.11,2024-01-01
160,Mid-Level,3321.24,680.87,1075.26,2640.37,204.32,2436.05,39.55,4436.06,2024-01-01
161,Mid-Level,4792.64,1148.1,1447.16,3644.54,431.44,3213.09,144.54,6384.33,2024-01-01
162,Mid-Level,3918.55,875.29,1488.45,3043.26,251.3,2791.96,21.44,5428.45,2024-01-01
163,Mid-Level,4982.29,1155.5,2057.14,3826.79,462.65,3364.15,18.46,7057.89,2024-01-01
164,Mid-Level,10366.8,2262.59,3596.64,8104.21,1335.95,6768.26,147.3,14110.75,2024-01-01
165,Mid-Level,5666.65,1113.27,2350.85,4553.38,558.21,3995.17,103.76,8121.26,2024-01-01
166,Mid-Level,6557.64,1194.8,2618.97,5362.84,773.89,4588.94,124.99,9301.6,2024-01-01
167,Mid-Level,5341.3,972.88,2232.36,4368.42,533.43,3835.0,60.21,7633.87,2024-01-01
168,Mid-Level,2855.99,523.99,835.75,2332.0,77.59,2254.4,136.5,3828.25,2024-01-01
169,Mid-Level,4603.51,920.62,1711.57,3682.89,492.14,3190.74,68.4,6383.47,2024-01-01
170,Mid-Level,3336.18,789.89,1081.39,2546.29,231.77,2314.51,49.71,4467.28,2024-01-01
171,Mid-Level,7596.09,1531.55,2580.05,6064.54,1015.57,5048.98,103.98,10280.11,2024-01-01
172,Mid-Level,7992.02,1445.18,2002.27,6546.84,938.87,5607.97,134.71,10129.01,2024-01-01
173,Mid-Level,4750.75,1056.36,1848.15,3694.39,501.62,3192.77,44.76,6643.66,2024-01-01
174,Mid-Level,6350.54,1498.79,2079.8,4851.75,612.9,4238.85,68.57,8498.91,2024-01-01
175,Senior,6994.27,1403.12,2718.06,5591.15,962.09,4629.06,14.66,9726.98,2024-01-01
176,Senior,10522.54,1910.17,4191.86,8612.37,1369.83,7242.54,140.42,14854.82,2024-01-01
177,Senior,10373.26,2334.15,3753.04,8039.1,1127.46,6911.65,17.89,14144.2,2024-01-01
178,Senior,9871.88,1843.95,2948.13,8027.93,1354.79,6673.14,50.72,12870.73,2024-01-01
179,Senior,7265.67,1394.33,1865.13,5871.34,938.99,4932.36,132.32,9263.12,2024-01-01
180,Senior,9432.88,1956.72,3702.41,7476.16,1278.03,6198.13,107.11,13242.41,2024-01-01
